index,type,name,resident,streamed,parentStack
763,localize,WEAPON_GADGET_FIREFLY_SWARM_PRO_SHORT_NAME,43,0,||assetlist
764,localize,WEAPON_GADGET_FIREFLY_SWARM_SHORT_NAME,39,0,||assetlist
765,localize,WEAPON_GADGET_FIREFLY_SWARM_UPG_DESC,149,0,||assetlist
766,localize,WEAPON_GADGET_FIREFLY_SWARM_UPG_MENU_DESC,116,0,||assetlist
767,localize,WEAPON_GADGET_FLASHBACK,31,0,||assetlist
768,localize,WEAPON_GADGET_FLASHBACK_DESC,109,0,||assetlist
769,localize,WEAPON_GADGET_FLASHBACK_KILLS_DESC,69,0,||assetlist
770,localize,WEAPON_GADGET_FLASHBACK_KILL_TYPE,34,0,||assetlist
771,localize,WEAPON_GADGET_FLASHBACK_KILL_TYPE_PER_USE,42,0,||assetlist
772,localize,WEAPON_GADGET_FORCED_MALFUNCTION,55,0,||assetlist
773,localize,WEAPON_GADGET_FORCED_MALFUNCTION_DESC,81,0,||assetlist
774,localize,WEAPON_GADGET_FORCED_MALFUNCTION_MENU_DESC,129,0,||assetlist
775,localize,WEAPON_GADGET_FORCED_MALFUNCTION_PRO,65,0,||assetlist
776,localize,WEAPON_GADGET_FORCED_MALFUNCTION_PRO_SHORT_NAME,73,0,||assetlist
777,localize,WEAPON_GADGET_FORCED_MALFUNCTION_SHORT_NAME,44,0,||assetlist
778,localize,WEAPON_GADGET_FORCED_MALFUNCTION_UPG_DESC,42,0,||assetlist
779,localize,WEAPON_GADGET_FORCED_MALFUNCTION_UPG_MENU_DESC,88,0,||assetlist
780,localize,WEAPON_GADGET_FRAG_GRENADE,64,0,||assetlist
781,localize,WEAPON_GADGET_FRAG_GRENADE_DESC,108,0,||assetlist
782,localize,WEAPON_GADGET_HACKER,34,0,||assetlist
783,localize,WEAPON_GADGET_HACKER_DESC,69,0,||assetlist
784,localize,WEAPON_GADGET_HEAT_WAVE,34,0,||assetlist
785,localize,WEAPON_GADGET_HEAT_WAVE_DESC,126,0,||assetlist
786,localize,WEAPON_GADGET_HEAT_WAVE_KILLS_DESC,90,0,||assetlist
787,localize,WEAPON_GADGET_HEAT_WAVE_KILL_TYPE,50,0,||assetlist
788,localize,WEAPON_GADGET_HEAT_WAVE_KILL_TYPE_PER_USE,65,0,||assetlist
789,localize,WEAPON_GADGET_IFF_OVERRIDE,49,0,||assetlist
790,localize,WEAPON_GADGET_IFF_OVERRIDE_DESC,108,0,||assetlist
791,localize,WEAPON_GADGET_IFF_OVERRIDE_MENU_DESC,215,0,||assetlist
792,localize,WEAPON_GADGET_IFF_OVERRIDE_PRO,59,0,||assetlist
793,localize,WEAPON_GADGET_IFF_OVERRIDE_PRO_SHORT_NAME,42,0,||assetlist
794,localize,WEAPON_GADGET_IFF_OVERRIDE_SHORT_NAME,38,0,||assetlist
795,localize,WEAPON_GADGET_IFF_OVERRIDE_UPG_DESC,116,0,||assetlist
796,localize,WEAPON_GADGET_IFF_OVERRIDE_UPG_MENU_DESC,94,0,||assetlist
797,localize,WEAPON_GADGET_IMMOLATION,47,0,||assetlist
798,localize,WEAPON_GADGET_IMMOLATION_DESC,109,0,||assetlist
799,localize,WEAPON_GADGET_IMMOLATION_MENU_DESC,129,0,||assetlist
800,localize,WEAPON_GADGET_IMMOLATION_PRO,57,0,||assetlist
801,localize,WEAPON_GADGET_IMMOLATION_PRO_SHORT_NAME,40,0,||assetlist
802,localize,WEAPON_GADGET_IMMOLATION_SHORT_NAME,36,0,||assetlist
803,localize,WEAPON_GADGET_IMMOLATION_UPG_DESC,114,0,||assetlist
804,localize,WEAPON_GADGET_IMMOLATION_UPG_MENU_DESC,166,0,||assetlist
805,localize,WEAPON_GADGET_INFRARED,38,0,||assetlist
806,localize,WEAPON_GADGET_INFRARED_DESC,102,0,||assetlist
807,localize,WEAPON_GADGET_JUKE,32,0,||assetlist
808,localize,WEAPON_GADGET_JUKE_DESC,64,0,||assetlist
809,localize,WEAPON_GADGET_MISDIRECTION,49,0,||assetlist
810,localize,WEAPON_GADGET_MISDIRECTION_DESC,117,0,||assetlist
811,localize,WEAPON_GADGET_MISDIRECTION_MENU_DESC,203,0,||assetlist
812,localize,WEAPON_GADGET_MISDIRECTION_PRO,59,0,||assetlist
813,localize,WEAPON_GADGET_MISDIRECTION_PRO_SHORT_NAME,67,0,||assetlist
814,localize,WEAPON_GADGET_MISDIRECTION_SHORT_NAME,38,0,||assetlist
815,localize,WEAPON_GADGET_MISDIRECTION_UPG_DESC,139,0,||assetlist
816,localize,WEAPON_GADGET_MISDIRECTION_UPG_MENU_DESC,90,0,||assetlist
817,localize,WEAPON_GADGET_MOD_6,36,0,||assetlist
818,localize,WEAPON_GADGET_MOD_7,42,0,||assetlist
819,localize,WEAPON_GADGET_MRPUKEY,35,0,||assetlist
820,localize,WEAPON_GADGET_MRPUKEY_DESC,70,0,||assetlist
821,localize,WEAPON_GADGET_MRPUKEY_MENU_DESC,174,0,||assetlist
822,localize,WEAPON_GADGET_MRPUKEY_PRO,49,0,||assetlist
823,localize,WEAPON_GADGET_MRPUKEY_PRO_SHORT_NAME,37,0,||assetlist
824,localize,WEAPON_GADGET_MRPUKEY_SHORT_NAME,33,0,||assetlist
825,localize,WEAPON_GADGET_MRPUKEY_UPG_DESC,31,0,||assetlist
826,localize,WEAPON_GADGET_MRPUKEY_UPG_MENU_DESC,64,0,||assetlist
827,localize,WEAPON_GADGET_OVERDRIVE,49,0,||assetlist
828,localize,WEAPON_GADGET_OVERDRIVE_DESC,132,0,||assetlist
829,localize,WEAPON_GADGET_OVERDRIVE_MENU_DESC,200,0,||assetlist
830,localize,WEAPON_GADGET_OVERDRIVE_PRO,59,0,||assetlist
831,localize,WEAPON_GADGET_OVERDRIVE_PRO_SHORT_NAME,39,0,||assetlist
832,localize,WEAPON_GADGET_OVERDRIVE_SHORT_NAME,35,0,||assetlist
833,localize,WEAPON_GADGET_OVERDRIVE_UPG_DESC,33,0,||assetlist
834,localize,WEAPON_GADGET_OVERDRIVE_UPG_MENU_DESC,38,0,||assetlist
835,localize,WEAPON_GADGET_RAPID_STRIKE,46,0,||assetlist
836,localize,WEAPON_GADGET_RAPID_STRIKE_DESC,69,0,||assetlist
837,localize,WEAPON_GADGET_RAPID_STRIKE_MENU_DESC,122,0,||assetlist
838,localize,WEAPON_GADGET_RAPID_STRIKE_PRO,59,0,||assetlist
839,localize,WEAPON_GADGET_RAPID_STRIKE_PRO_SHORT_NAME,42,0,||assetlist
840,localize,WEAPON_GADGET_RAPID_STRIKE_SHORT_NAME,38,0,||assetlist
841,localize,WEAPON_GADGET_RAPID_STRIKE_UPG_DESC,111,0,||assetlist
842,localize,WEAPON_GADGET_RAPID_STRIKE_UPG_MENU_DESC,97,0,||assetlist
843,localize,WEAPON_GADGET_RAVAGE_CORE,45,0,||assetlist
844,localize,WEAPON_GADGET_RAVAGE_CORE_DESC,115,0,||assetlist
845,localize,WEAPON_GADGET_RAVAGE_CORE_MENU_DESC,235,0,||assetlist
846,localize,WEAPON_GADGET_RAVAGE_CORE_PRO,55,0,||assetlist
847,localize,WEAPON_GADGET_RAVAGE_CORE_PRO_SHORT_NAME,41,0,||assetlist
848,localize,WEAPON_GADGET_RAVAGE_CORE_SHORT_NAME,37,0,||assetlist
849,localize,WEAPON_GADGET_RAVAGE_CORE_UPG_DESC,35,0,||assetlist
850,localize,WEAPON_GADGET_RAVAGE_CORE_UPG_MENU_DESC,77,0,||assetlist
851,localize,WEAPON_GADGET_REMOTE_HIJACK,59,0,||assetlist
852,localize,WEAPON_GADGET_REMOTE_HIJACK_DESC,97,0,||assetlist
853,localize,WEAPON_GADGET_REMOTE_HIJACK_MENU_DESC,186,0,||assetlist
854,localize,WEAPON_GADGET_REMOTE_HIJACK_PRO,57,0,||assetlist
855,localize,WEAPON_GADGET_REMOTE_HIJACK_PRO_SHORT_NAME,43,0,||assetlist
856,localize,WEAPON_GADGET_REMOTE_HIJACK_SHORT_NAME,58,0,||assetlist
857,localize,WEAPON_GADGET_REMOTE_HIJACK_UPG_DESC,37,0,||assetlist
858,localize,WEAPON_GADGET_REMOTE_HIJACK_UPG_MENU_DESC,112,0,||assetlist
859,localize,WEAPON_GADGET_RESURRECT,31,0,||assetlist
860,localize,WEAPON_GADGET_RESURRECT_DESC,175,0,||assetlist
861,localize,WEAPON_GADGET_RESURRECT_KILLS_DESC,72,0,||assetlist
862,localize,WEAPON_GADGET_RESURRECT_KILL_TYPE,34,0,||assetlist
863,localize,WEAPON_GADGET_RESURRECT_KILL_TYPE_PER_USE,42,0,||assetlist
864,localize,WEAPON_GADGET_RESURRECT_USE,105,0,||assetlist
865,localize,WEAPON_GADGET_ROULETTE,31,0,||assetlist
866,localize,WEAPON_GADGET_ROULETTE_DESC,173,0,||assetlist
867,localize,WEAPON_GADGET_ROULETTE_KILLS_DESC,104,0,||assetlist
868,localize,WEAPON_GADGET_ROULETTE_KILL_TYPE,61,0,||assetlist
869,localize,WEAPON_GADGET_ROULETTE_KILL_TYPE_PER_USE,70,0,||assetlist
870,localize,WEAPON_GADGET_SECURITY_BREACH,30,0,||assetlist
871,localize,WEAPON_GADGET_SENSORY_OVERLOAD,44,0,||assetlist
872,localize,WEAPON_GADGET_SENSORY_OVERLOAD_DESC,94,0,||assetlist
873,localize,WEAPON_GADGET_SENSORY_OVERLOAD_MENU_DESC,211,0,||assetlist
874,localize,WEAPON_GADGET_SENSORY_OVERLOAD_PRO,51,0,||assetlist
875,localize,WEAPON_GADGET_SENSORY_OVERLOAD_PRO_SHORT_NAME,46,0,||assetlist
876,localize,WEAPON_GADGET_SENSORY_OVERLOAD_SHORT_NAME,42,0,||assetlist
877,localize,WEAPON_GADGET_SENSORY_OVERLOAD_UPG_DESC,40,0,||assetlist
878,localize,WEAPON_GADGET_SENSORY_OVERLOAD_UPG_MENU_DESC,101,0,||assetlist
879,localize,WEAPON_GADGET_SERVO_SHORTOUT,60,0,||assetlist
880,localize,WEAPON_GADGET_SERVO_SHORTOUT_DESC,120,0,||assetlist
881,localize,WEAPON_GADGET_SERVO_SHORTOUT_MENU_DESC,125,0,||assetlist
882,localize,WEAPON_GADGET_SERVO_SHORTOUT_PRO,52,0,||assetlist
883,localize,WEAPON_GADGET_SERVO_SHORTOUT_PRO_SHORT_NAME,44,0,||assetlist
884,localize,WEAPON_GADGET_SERVO_SHORTOUT_SHORT_NAME,62,0,||assetlist
885,localize,WEAPON_GADGET_SERVO_SHORTOUT_UPG_DESC,124,0,||assetlist
886,localize,WEAPON_GADGET_SERVO_SHORTOUT_UPG_MENU_DESC,99,0,||assetlist
887,localize,WEAPON_GADGET_SHIELD,21,0,||assetlist
888,localize,WEAPON_GADGET_SHIELD_DESC,136,0,||assetlist
889,localize,WEAPON_GADGET_SHOCK_FIELD,54,0,||assetlist
890,localize,WEAPON_GADGET_SHOCK_FIELD_DESC,134,0,||assetlist
891,localize,WEAPON_GADGET_SMOKESCREEN,54,0,||assetlist
892,localize,WEAPON_GADGET_SMOKESCREEN_DESC,68,0,||assetlist
893,localize,WEAPON_GADGET_SMOKESCREEN_MENU_DESC,36,0,||assetlist
894,localize,WEAPON_GADGET_SMOKESCREEN_PRO,49,0,||assetlist
895,localize,WEAPON_GADGET_SMOKESCREEN_PRO_SHORT_NAME,41,0,||assetlist
896,localize,WEAPON_GADGET_SMOKESCREEN_SHORT_NAME,50,0,||assetlist
897,localize,WEAPON_GADGET_SMOKESCREEN_UPG_DESC,90,0,||assetlist
898,localize,WEAPON_GADGET_SMOKESCREEN_UPG_MENU_DESC,164,0,||assetlist
899,localize,WEAPON_GADGET_SPEED_BURST,36,0,||assetlist
900,localize,WEAPON_GADGET_SPEED_BURST_DESC,161,0,||assetlist
901,localize,WEAPON_GADGET_SPEED_BURST_KILLS_DESC,80,0,||assetlist
902,localize,WEAPON_GADGET_SPEED_BURST_KILL_TYPE,36,0,||assetlist
903,localize,WEAPON_GADGET_SPEED_BURST_KILL_TYPE_PER_USE,44,0,||assetlist
904,localize,WEAPON_GADGET_SURGE,30,0,||assetlist
905,localize,WEAPON_GADGET_SURGE_DESC,119,0,||assetlist
906,localize,WEAPON_GADGET_SURGE_MENU_DESC,211,0,||assetlist
907,localize,WEAPON_GADGET_SURGE_PRO,49,0,||assetlist
908,localize,WEAPON_GADGET_SURGE_PRO_SHORT_NAME,35,0,||assetlist
909,localize,WEAPON_GADGET_SURGE_SHORT_NAME,31,0,||assetlist
910,localize,WEAPON_GADGET_SURGE_UPG_DESC,123,0,||assetlist
911,localize,WEAPON_GADGET_SURGE_UPG_MENU_DESC,137,0,||assetlist
912,localize,WEAPON_GADGET_SYSTEM_OVERLOAD,58,0,||assetlist
913,localize,WEAPON_GADGET_SYSTEM_OVERLOAD_DESC,99,0,||assetlist
914,localize,WEAPON_GADGET_SYSTEM_OVERLOAD_MENU_DESC,111,0,||assetlist
915,localize,WEAPON_GADGET_SYSTEM_OVERLOAD_PRO,56,0,||assetlist
916,localize,WEAPON_GADGET_SYSTEM_OVERLOAD_PRO_SHORT_NAME,45,0,||assetlist
917,localize,WEAPON_GADGET_SYSTEM_OVERLOAD_SHORT_NAME,57,0,||assetlist
918,localize,WEAPON_GADGET_SYSTEM_OVERLOAD_UPG_DESC,39,0,||assetlist
919,localize,WEAPON_GADGET_SYSTEM_OVERLOAD_UPG_MENU_DESC,44,0,||assetlist
920,localize,WEAPON_GADGET_THIEF,26,0,||assetlist
921,localize,WEAPON_GADGET_THIEF_DESC,183,0,||assetlist
922,localize,WEAPON_GADGET_TURRET,37,0,||assetlist
923,localize,WEAPON_GADGET_TURRET_DESC,90,0,||assetlist
924,localize,WEAPON_GADGET_TURRET_PLACE,64,0,||assetlist
925,localize,WEAPON_GADGET_TURRET_RECOVER_LB,82,0,||assetlist
926,localize,WEAPON_GADGET_TURRET_RECOVER_RB,81,0,||assetlist
927,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE,45,0,||assetlist
928,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE_DESC,104,0,||assetlist
929,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE_MENU_DESC,190,0,||assetlist
930,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE_PRO,61,0,||assetlist
931,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE_PRO_SHORT_NAME,47,0,||assetlist
932,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE_SHORT_NAME,43,0,||assetlist
933,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE_UPG_DESC,41,0,||assetlist
934,localize,WEAPON_GADGET_UNSTOPPABLE_FORCE_UPG_MENU_DESC,77,0,||assetlist
935,localize,WEAPON_GADGET_VISION_PULSE,40,0,||assetlist
936,localize,WEAPON_GADGET_VISION_PULSE_DESC,125,0,||assetlist
937,localize,WEAPON_GADGET_VISION_PULSE_KILLS_DESC,93,0,||assetlist
938,localize,WEAPON_GADGET_VISION_PULSE_KILL_TYPE,56,0,||assetlist
939,localize,WEAPON_GADGET_VISION_PULSE_KILL_TYPE_PER_USE,71,0,||assetlist
940,localize,WEAPON_GENERIC_PICKUP,48,0,||assetlist
941,localize,WEAPON_GL,26,0,||assetlist
942,localize,WEAPON_GL_AK47,46,0,||assetlist
943,localize,WEAPON_GL_GALIL,16,0,||assetlist
944,localize,WEAPON_GL_M16,14,0,||assetlist
945,localize,WEAPON_GM6LYNX_DESC,111,0,||assetlist
946,localize,WEAPON_GMOD0_CAMO_POWER,49,0,||assetlist
947,localize,WEAPON_GMOD0_CAMO_POWER_DESC,90,0,||assetlist
948,localize,WEAPON_GMOD0_GRENADE_POWER,27,0,||assetlist
949,localize,WEAPON_GMOD0_GRENADE_POWER_DESC,32,0,||assetlist
950,localize,WEAPON_GMOD0_JUKE_POWER,24,0,||assetlist
951,localize,WEAPON_GMOD0_JUKE_POWER_DESC,29,0,||assetlist
952,localize,WEAPON_GMOD0_LETHAL_X2,39,0,||assetlist
953,localize,WEAPON_GMOD0_LETHAL_X2_DESC,66,0,||assetlist
954,localize,WEAPON_GMOD0_PULSE_POWER,25,0,||assetlist
955,localize,WEAPON_GMOD0_PULSE_POWER_DESC,30,0,||assetlist
956,localize,WEAPON_GMOD0_SHIELD_POWER,26,0,||assetlist
957,localize,WEAPON_GMOD0_SHIELD_POWER_DESC,31,0,||assetlist
958,localize,WEAPON_GMOD0_TACTICAL_X2,25,0,||assetlist
959,localize,WEAPON_GMOD0_TACTICAL_X2_DESC,74,0,||assetlist
960,localize,WEAPON_GMOD1_BETTY_MAGNETISM,51,0,||assetlist
961,localize,WEAPON_GMOD1_BETTY_MAGNETISM_DESC,71,0,||assetlist
962,localize,WEAPON_GMOD1_GRENADE_CURVE,46,0,||assetlist
963,localize,WEAPON_GMOD1_GRENADE_CURVE_DESC,87,0,||assetlist
964,localize,WEAPON_GMOD1_HACKER_RANGE,51,0,||assetlist
965,localize,WEAPON_GMOD1_HACKER_RANGE_DESC,86,0,||assetlist
966,localize,WEAPON_GMOD1_SATCHEL_PROX_ALARM,69,0,||assetlist
967,localize,WEAPON_GMOD1_SATCHEL_PROX_ALARM_DESC,112,0,||assetlist
968,localize,WEAPON_GMOD1_SHOCK_CHAIN,47,0,||assetlist
969,localize,WEAPON_GMOD1_SHOCK_CHAIN_DESC,91,0,||assetlist
970,localize,WEAPON_GMOD1_TROPHY_AMMO,44,0,||assetlist
971,localize,WEAPON_GMOD1_TROPHY_AMMO_DESC,76,0,||assetlist
972,localize,WEAPON_GMOD2_GRENADE_PROXIMITY,77,0,||assetlist
973,localize,WEAPON_GMOD2_GRENADE_PROXIMITY_DESC,139,0,||assetlist
974,localize,WEAPON_GMOD3_GRENADE_MULTI,49,0,||assetlist
975,localize,WEAPON_GMOD3_GRENADE_MULTI_DESC,106,0,||assetlist
976,localize,WEAPON_GMOD4_GRENADE_STICKY,47,0,||assetlist
977,localize,WEAPON_GMOD4_GRENADE_STICKY_DESC,82,0,||assetlist
978,localize,WEAPON_GMOD6,19,0,||assetlist
979,localize,WEAPON_GMOD7,19,0,||assetlist
980,localize,WEAPON_GRENADELAUNCHER,23,0,||assetlist
981,localize,WEAPON_GRENADES_NOT_ALLOWED,56,0,||assetlist
982,localize,WEAPON_GRENADE_KILLS_CHALLENGE_DESC,58,0,||assetlist
983,localize,WEAPON_GRIP,25,0,||assetlist
984,localize,WEAPON_HACKING,37,0,||assetlist
985,localize,WEAPON_HACKING_TURRET,62,0,||assetlist
986,localize,WEAPON_HANDS,13,0,||assetlist
987,localize,WEAPON_HATCHET,28,0,||assetlist
988,localize,WEAPON_HATCHET_DESC,104,0,||assetlist
989,localize,WEAPON_HATCHET_PICKUP,78,0,||assetlist
990,localize,WEAPON_HERO_ANNIHILATOR_DESC,126,0,||assetlist
991,localize,WEAPON_HERO_ARMBLADE,28,0,||assetlist
992,localize,WEAPON_HERO_ARMBLADE_DESC,217,0,||assetlist
993,localize,WEAPON_HERO_BOWLAUNCHER,32,0,||assetlist
994,localize,WEAPON_HERO_BOWLAUNCHER_DESC,115,0,||assetlist
995,localize,WEAPON_HERO_CHEMICALGELGUN,36,0,||assetlist
996,localize,WEAPON_HERO_CHEMICALGELGUN_DESC,124,0,||assetlist
997,localize,WEAPON_HERO_FLAMETHROWER,34,0,||assetlist
998,localize,WEAPON_HERO_FLAMETHROWER_DESC,121,0,||assetlist
999,localize,WEAPON_HERO_GRAVITYSPIKES,41,0,||assetlist
1000,localize,WEAPON_HERO_GRAVITYSPIKES_DESC,166,0,||assetlist
1001,localize,WEAPON_HERO_LIGHTNINGGUN,33,0,||assetlist
1002,localize,WEAPON_HERO_LIGHTNINGGUN_DESC,179,0,||assetlist
1003,localize,WEAPON_HERO_MINIGUN,27,0,||assetlist
1004,localize,WEAPON_HERO_MINIGUN_DESC,142,0,||assetlist
1005,localize,WEAPON_HERO_PINEAPPLEGUN,37,0,||assetlist
1006,localize,WEAPON_HERO_PINEAPPLEGUN_DESC,157,0,||assetlist
1007,localize,WEAPON_HERO_SPIKE_LAUNCHER,42,0,||assetlist
1008,localize,WEAPON_HERO_SPIKE_LAUNCHER_DESC,165,0,||assetlist
1009,localize,WEAPON_HERO_ZM_ISLAND_WW,28,0,||assetlist
1010,localize,WEAPON_HERO_ZM_ISLAND_WW_UPGRADED,58,0,||assetlist
1011,localize,WEAPON_HOLO,18,0,||assetlist
1012,localize,WEAPON_INCENDIARY_GRENADE,42,0,||assetlist
1013,localize,WEAPON_INCENDIARY_GRENADE_DESC,120,0,||assetlist
1014,localize,WEAPON_IR,23,0,||assetlist
1015,localize,WEAPON_IRSTROBE,38,0,||assetlist
1016,localize,WEAPON_IS,32,0,||assetlist
1017,localize,WEAPON_KNIFE,23,0,||assetlist
1018,localize,WEAPON_KNIFE_KARAMBIT,50,0,||assetlist
1019,localize,WEAPON_KNIFE_LOADOUT,46,0,||assetlist
1020,localize,WEAPON_KNIFE_LOADOUT_DESC,87,0,||assetlist
1021,localize,WEAPON_KNIFE_PRISON,42,0,||assetlist
1022,localize,WEAPON_KNIFE_SOG,30,0,||assetlist
1023,localize,WEAPON_LAUNCHER_EX41,28,0,||assetlist
1024,localize,WEAPON_LAUNCHER_EX41_DESC,150,0,||assetlist
1025,localize,WEAPON_LAUNCHER_KILLS_CHALLENGE_DESC,110,0,||assetlist
1026,localize,WEAPON_LAUNCHER_LOCKONLY,35,0,||assetlist
1027,localize,WEAPON_LAUNCHER_LOCKONLY_DESC,104,0,||assetlist
1028,localize,WEAPON_LAUNCHER_MULTI_DESC,152,0,||assetlist
1029,localize,WEAPON_LAUNCHER_STANDARD_DESC,102,0,||assetlist
1030,localize,WEAPON_LAUNCHER_STANDARD_DF,37,0,||assetlist
1031,localize,WEAPON_LAUNCHER_STANDARD_DF_DESC,134,0,||assetlist
1032,localize,WEAPON_LAUNCHER_STANDARD_MP_DESC,105,0,||assetlist
1033,localize,WEAPON_LAUNCHER_STANDARD_ZM_DESC,88,0,||assetlist
1034,localize,WEAPON_LINK_FAILURE,38,0,||assetlist
1035,localize,WEAPON_LINK_INPROGRESS,44,0,||assetlist
1036,localize,WEAPON_LINK_TERMINATED,41,0,||assetlist
1037,localize,WEAPON_LISTENING_DEVICE,37,0,||assetlist
1038,localize,WEAPON_LMG_CQB_DESC,77,0,||assetlist
1039,localize,WEAPON_LMG_HEAVY_DESC,98,0,||assetlist
1040,localize,WEAPON_LMG_INFINITE,29,0,||assetlist
1041,localize,WEAPON_LMG_INFINITE_DESC,115,0,||assetlist
1042,localize,WEAPON_LMG_LIGHT_DESC,89,0,||assetlist
1043,localize,WEAPON_LMG_RPK,19,0,||assetlist
1044,localize,WEAPON_LMG_RPK_DESC,71,0,||assetlist
1045,localize,WEAPON_LMG_SLOWFIRE_DESC,113,0,||assetlist
1046,localize,WEAPON_LOCKON_REQUIRED,48,0,||assetlist
1047,localize,WEAPON_M2FRAGGRENADE,37,0,||assetlist
1048,localize,WEAPON_M2_FLAMETHROWER,23,0,||assetlist
1049,localize,WEAPON_M32,33,0,||assetlist
1050,localize,WEAPON_M32_DESC,87,0,||assetlist
1051,localize,WEAPON_M32_DROP,16,0,||assetlist
1052,localize,WEAPON_MACHETE,31,0,||assetlist
1053,localize,WEAPON_MELEE_BAT,21,0,||assetlist
1054,localize,WEAPON_MELEE_BAT_DESC,134,0,||assetlist
1055,localize,WEAPON_MELEE_BONEGLASS,48,0,||assetlist
1056,localize,WEAPON_MELEE_BONEGLASS_DESC,169,0,||assetlist
1057,localize,WEAPON_MELEE_BOWIE,32,0,||assetlist
1058,localize,WEAPON_MELEE_BOWIE_DESC,130,0,||assetlist
1059,localize,WEAPON_MELEE_BOXING,48,0,||assetlist
1060,localize,WEAPON_MELEE_BOXING_DESC,104,0,||assetlist
1061,localize,WEAPON_MELEE_BOXING_TITLE,67,0,||assetlist
1062,localize,WEAPON_MELEE_BUTTERFLY,48,0,||assetlist
1063,localize,WEAPON_MELEE_BUTTERFLY_DESC,107,0,||assetlist
1064,localize,WEAPON_MELEE_CHAINSAW,47,0,||assetlist
1065,localize,WEAPON_MELEE_CHAINSAW_DESC,148,0,||assetlist
1066,localize,WEAPON_MELEE_CRESCENT,44,0,||assetlist
1067,localize,WEAPON_MELEE_CRESCENT_DESC,94,0,||assetlist
1068,localize,WEAPON_MELEE_CROWBAR,40,0,||assetlist
1069,localize,WEAPON_MELEE_CROWBAR_DESC,123,0,||assetlist
1070,localize,WEAPON_MELEE_DAGGER,30,0,||assetlist
1071,localize,WEAPON_MELEE_DAGGER_DESC,131,0,||assetlist
1072,localize,WEAPON_MELEE_FIREAXE,47,0,||assetlist
1073,localize,WEAPON_MELEE_FIREAXE_DESC,144,0,||assetlist
1074,localize,WEAPON_MELEE_IMPROVISE,39,0,||assetlist
1075,localize,WEAPON_MELEE_IMPROVISE_DESC,151,0,||assetlist
1076,localize,WEAPON_MELEE_KATANA,36,0,||assetlist
1077,localize,WEAPON_MELEE_KATANA_DESC,104,0,||assetlist
1078,localize,WEAPON_MELEE_KNUCKLES,47,0,||assetlist
1079,localize,WEAPON_MELEE_KNUCKLES_DESC,118,0,||assetlist
1080,localize,WEAPON_MELEE_MACE,46,0,||assetlist
1081,localize,WEAPON_MELEE_MACE_DESC,153,0,||assetlist
1082,localize,WEAPON_MELEE_NUNCHUKS,38,0,||assetlist
1083,localize,WEAPON_MELEE_NUNCHUKS_DESC,124,0,||assetlist
1084,localize,WEAPON_MELEE_PROSTHETIC,31,0,||assetlist
1085,localize,WEAPON_MELEE_PROSTHETIC_DESC,123,0,||assetlist
1086,localize,WEAPON_MELEE_SHOCKBATON,46,0,||assetlist
1087,localize,WEAPON_MELEE_SHOCKBATON_DESC,117,0,||assetlist
1088,localize,WEAPON_MELEE_SHOVEL,45,0,||assetlist
1089,localize,WEAPON_MELEE_SHOVEL_DESC,74,0,||assetlist
1090,localize,WEAPON_MELEE_SWORD,44,0,||assetlist
1091,localize,WEAPON_MELEE_SWORD_DESC,97,0,||assetlist
1092,localize,WEAPON_MELEE_WRENCH,30,0,||assetlist
1093,localize,WEAPON_MELEE_WRENCH_DESC,110,0,||assetlist
1094,localize,WEAPON_METALSTORM,34,0,||assetlist
1095,localize,WEAPON_METALSTORM_DESC,174,0,||assetlist
1096,localize,WEAPON_METALSTORM_DESC_MP,149,0,||assetlist
1097,localize,WEAPON_MGL,45,0,||assetlist
1098,localize,WEAPON_MGL_DESC,95,0,||assetlist
1099,localize,WEAPON_MICROMISSILE_LAUNCHER,69,0,||assetlist
1100,localize,WEAPON_MICROWAVE_TURRET_DROP,29,0,||assetlist
1101,localize,WEAPON_MINIGUN,34,0,||assetlist
1102,localize,WEAPON_MINIGUN_80S,32,0,||assetlist
1103,localize,WEAPON_MINIGUN_DESC,72,0,||assetlist
1104,localize,WEAPON_MINIGUN_DROP,20,0,||assetlist
1105,localize,WEAPON_MMS,15,0,||assetlist
1106,localize,WEAPON_NOTRACER,21,0,||assetlist
1107,localize,WEAPON_NOWEAPON,19,0,||assetlist
1108,localize,WEAPON_NO_AMMO,28,0,||assetlist
1109,localize,WEAPON_NO_EQUIPMENT,48,0,||assetlist
1110,localize,WEAPON_NO_FRAG_GRENADE,45,0,||assetlist
1111,localize,WEAPON_NO_GENERIC_GRENADE,63,0,||assetlist
1112,localize,WEAPON_NO_LOS,45,0,||assetlist
1113,localize,WEAPON_NO_SMOKE_GRENADE,67,0,||assetlist
1114,localize,WEAPON_NO_SPECIAL_GRENADE,51,0,||assetlist
1115,localize,WEAPON_NO_TARGET_IN_RANGE,60,0,||assetlist
1116,localize,WEAPON_NS2000,21,0,||assetlist
1117,localize,WEAPON_NS2000_DESC,134,0,||assetlist
1118,localize,WEAPON_NULL,25,0,||assetlist
